Ch1 Amplitude,Ch2 Amplitude,Cluster
2499.6958,1747.1283,1
2499.71167,1692.5498,1
2499.72534,1716.23743,1
2499.73779,1629.08826,1
2499.74487,1730.47278,1
2499.74854,1641.06165,1
2499.75732,6808.222,4
2499.76123,1674.8772,1
2499.76587,6900.706,4
2499.774,1674.83093,1
2499.78369,1738.52307,1
2499.80054,1542.45569,1
2499.86,1652.24768,1
2499.87622,1713.636,1
2499.909,1591.78772,1
2499.91113,1677.33972,1
2499.92188,1661.62256,1
2499.92188,1638.99792,1
2499.95361,6823.119,4
2499.97144,6744.80859,4
2499.97241,1618.50793,1
2500.02979,1628.51807,1
2500.05273,1687.9585,1
2500.07275,1672.1936,1
2500.07373,1692.89673,1
2500.07739,6963.31934,4
2500.139,1613.4187,1
2500.173,1728.69714,1
2500.18066,1727.134,1
2500.20728,1700.88562,1
2500.23535,1749.82568,1
2500.27368,1634.61731,1
2500.301,1605.65747,1
2500.312,1744.7,1
2500.33179,1665.44141,1
2500.334,1655.77893,1
2500.33716,1696.29065,1
2500.36743,1619.66211,1
2500.379,1721.7926,1
2500.389,1582.24634,1
2500.453,1752.49036,1
2500.47,1707.26233,1
2500.4707,1771.9563,1
2500.48535,1649.031,1
2500.497,1688.79,1
2500.51538,1676.45154,1
2500.52148,1624.2052,1
2500.52246,1766.2439,1
2500.527,1609.24707,1
2500.528,1660.52576,1
2500.54785,1630.32971,1
2500.56665,1753.82666,1
2500.57422,1667.94189,1
2500.597,1750.87976,1
2500.63818,6815.822,4
2500.64478,1613.57581,1
2500.65283,1598.38025,1
2500.67627,1746.55151,1
2500.7002,1664.49963,1
2500.72363,1764.7041,1
2500.74341,1569.68018,1
2500.78149,1718.086,1
2500.80615,1669.60217,1
2500.80737,1626.24219,1
2500.82275,1640.88293,1
2500.85376,1653.58069,1
2500.87964,1702.50354,1
2500.89551,6777.009,4
2500.89624,1677.19165,1
2500.91162,1723.05273,1
2500.91577,1664.82837,1
2500.93726,1819.50647,1
2500.95,7054.2627,4
2500.96069,1733.46228,1
2500.97339,7033.48242,4
2500.9978,1737.87549,1
2501.01245,1687.18408,1
2501.06445,1629.576,1
2501.065,1637.71619,1
2501.08862,1727.02588,1
2501.09,1701.166,1
2501.13379,1689.655,1
2501.18359,1626.12415,1
2501.19556,1642.402,1
2501.19775,7096.928,4
2501.20654,1704.27734,1
2501.248,1766.684,1
2501.28467,1698.56921,1
2501.2876,1699.66919,1
2501.29858,1682.31409,1
2501.33423,1699.59985,1
2501.33838,1716.1073,1
2501.34644,1674.42993,1
2501.36963,1676.68884,1
2501.393,7167.26855,4
2501.39819,1677.45679,1
2501.399,1779.93774,1
2501.40649,1656.12817,1
2501.41553,1774.40662,1
2501.4248,1634.44446,1
2501.42944,1717.6842,1
2501.43018,1619.49854,1
2501.474,6960.78564,4
2501.4834,1654.097,1
2501.51685,1694.65271,1
2501.51685,6862.594,4
2501.53271,1621.43689,1
2501.54175,1690.9032,1
2501.55029,1678.73926,1
2501.55664,1755.85315,1
2501.56055,1663.74866,1
2501.60181,1672.66687,1
2501.6145,1611.88074,1
2501.64966,1693.08887,1
2501.66919,1686.62769,1
2501.689,1729.05859,1
2501.69,1638.39636,1
2501.69165,1624.81372,1
2501.70483,1707.3335,1
2501.70776,1767.02893,1
2501.73315,1710.74841,1
2501.75366,1673.37878,1
2501.79443,1638.62451,1
2501.795,6834.01,4
2501.799,1692.04907,1
2501.82617,1693.69751,1
2501.83521,1690.69714,1
2501.84033,1718.08533,1
2501.84448,6946.253,4
2501.85278,1636.90894,1
2501.85669,1610.15808,1
2501.85913,1672.57532,1
2501.888,1693.52722,1
2501.90283,1735.531,1
2501.92114,1657.13477,1
2501.93335,1685.33435,1
2501.94067,1599.37781,1
2501.953,1702.60645,1
2501.98462,1650.28479,1
2502.01636,1779.01123,1
2502.04272,1678.38062,1
2502.04761,1624.42639,1
2502.05347,1699.32886,1
2502.066,1660.82458,1
2502.072,1655.04871,1
2502.07715,1748.846,1
2502.08325,1601.39368,1
2502.099,2598.98486,1
2502.116,1728.0658,1
2502.12158,1666.09424,1
2502.12451,1635.01062,1
2502.1582,1711.60791,1
2502.16064,1651.48059,1
2502.17285,1731.3584,1
2502.204,1667.33716,1
2502.213,1654.56189,1
2502.26245,1655.27356,1
2502.26685,1620.95349,1
2502.28223,1617.1709,1
2502.3042,1636.73438,1
2502.32739,1670.23987,1
2502.336,1756.1322,1
2502.343,6964.177,4
2502.352,6992.001,4
2502.364,6974.54,4
2502.36914,1749.93494,1
2502.41675,7112.366,4
2502.427,1703.494,1
2502.44727,1741.64038,1
2502.45972,1695.312,1
2502.46,1753.49756,1
2502.46313,1704.73279,1
2502.482,1719.644,1
2502.62354,7069.052,4
2502.63013,1670.19,1
2502.63818,1670.70959,1
2502.64819,1780.195,1
2502.65063,1662.473,1
2502.65845,1672.7616,1
2502.66943,1686.707,1
2502.681,6934.731,4
2502.6814,1652.27161,1
2502.69263,1751.15222,1
2502.72021,1692.0481,1
2502.77686,1638.51282,1
2502.80664,1679.03467,1
2502.814,1642.01086,1
2502.81543,1661.47717,1
2502.81763,1664.22583,1
2502.81934,2804.58862,1
2502.86768,1673.97058,1
2502.868,1602.371,1
2502.869,1647.15491,1
2502.88721,1693.129,1
2502.892,1685.22339,1
2502.90161,1660.85571,1
2502.91846,1680.64258,1
2502.934,6883.235,4
2502.95361,1712.401,1
2502.956,1719.57288,1
2502.958,1706.61926,1
2502.97388,1638.45007,1
2502.996,1650.23242,1
2503.016,1726.41248,1
2503.018,1653.54248,1
2503.029,7013.86572,4
2503.03857,1604.69873,1
2503.05884,6098.961,4
2503.06372,1606.14929,1
2503.06543,1649.15088,1
2503.09985,1647.02234,1
2503.12573,1581.31592,1
2503.1272,1697.00793,1
2503.13,1675.22644,1
2503.14282,1701.98743,1
2503.15479,1678.07361,1
2503.187,1657.214,1
2503.189,1673.60034,1
2503.19043,1629.96,1
2503.22,1657.14844,1
2503.243,1932.79907,1
2503.26831,1637.22522,1
2503.27954,6984.52539,4
2503.297,1607.5249,1
2503.29883,7004.18945,4
2503.318,1613.1615,1
2503.32373,1684.97583,1
2503.33032,6803.3584,4
2503.3374,1671.82214,1
2503.34326,1654.44177,1
2503.3772,1634.27063,1
2503.378,1689.26233,1
2503.38843,1669.44421,1
2503.39185,1604.00537,1
2503.44287,6950.545,4
2503.46582,1691.40515,1
2503.47461,6903.355,4
2503.47534,1781.06445,1
2503.483,1670.0332,1
2503.4873,1588.16052,1
2503.504,1726.02625,1
2503.53345,1708.54016,1
2503.53442,1676.33484,1
2503.53516,2724.52148,1
2503.55029,1669.083,1
2503.56763,1745.5498,1
2503.60083,1733.81531,1
2503.618,1714.54419,1
2503.6333,1735.85266,1
2503.65942,7037.98438,4
2503.68262,1667.67944,1
2503.68359,1667.02087,1
2503.74048,1652.96008,1
2503.8064,1694.446,1
2503.80786,7061.49951,4
2503.81348,1754.71313,1
2503.852,1740.16943,1
2503.92065,1663.921,1
2503.92651,1643.56116,1
2503.92871,1701.97607,1
2503.93042,1691.94348,1
2503.937,6917.191,4
2503.95581,1657.76733,1
2503.96069,1694.31885,1
2503.96118,1688.283,1
2503.96387,1607.88684,1
2503.98267,6815.21045,4
2503.98779,1623.00146,1
2503.9917,1668.12732,1
2503.99341,1620.18213,1
2504.02173,1627.38257,1
2504.04,1674.43591,1
2504.05225,1705.20154,1
2504.06445,1728.24023,1
2504.07617,1697.22583,1
2504.07935,1744.74512,1
2504.12549,6820.69873,4
2504.13354,1621.18591,1
2504.14014,1641.53357,1
2504.14575,1592.764,1
2504.15015,1672.71936,1
2504.161,1734.79431,1
2504.22,1689.80884,1
2504.25171,1685.00159,1
2504.25977,1680.869,1
2504.26733,1693.75244,1
2504.3042,1609.24182,1
2504.312,1668.96448,1
2504.33813,1717.8877,1
2504.35962,1759.44067,1
2504.39038,1658.42676,1
2504.40454,1717.78418,1
2504.40552,1636.5,1
2504.44165,1678.75122,1
2504.46045,1739.09778,1
2504.461,1665.8512,1
2504.46729,1621.95642,1
2504.48779,1644.50061,1
2504.49048,7036.764,4
2504.49536,1780.218,1
2504.53613,1795.97668,1
2504.53687,1691.17761,1
2504.55737,1727.25574,1
2504.56055,6860.88428,4
2504.56665,1686.483,1
2504.577,1606.63611,1
2504.58252,1648.77307,1
2504.58423,1700.93713,1
2504.597,1631.83972,1
2504.6,1659.38635,1
2504.63013,1626.07056,1
2504.631,1577.4845,1
2504.68237,1709.16431,1
2504.68823,1726.89075,1
2504.69238,1665.32581,1
2504.69434,7062.883,4
2504.72729,1753.3302,1
2504.76587,1781.53015,1
2504.822,1591.66943,1
2504.82373,1757.46973,1
2504.84375,1675.31958,1
2504.875,1826.788,1
2504.894,1645.66235,1
2504.89673,1655.79175,1
2504.90649,7051.047,4
2504.90674,1643.01831,1
2504.93164,1666.05872,1
2504.93384,1622.415,1
2504.94238,1692.83752,1
2504.94336,1631.859,1
2504.96021,1616.50391,1
2504.96167,6848.03125,4
2504.96436,1706.29285,1
2504.98755,1659.41541,1
2504.989,1613.03906,1
2505.00049,1709.485,1
2505.00757,1622.69592,1
2505.02344,1649.10583,1
2505.02441,1671.123,1
2505.033,1695.5979,1
2505.034,4078.91626,1
2505.03418,1605.32556,1
2505.06934,1673.82629,1
2505.10864,1688.82178,1
2505.128,1624.16174,1
2505.13867,1585.14575,1
2505.193,1684.72791,1
2505.196,1619.14551,1
2505.20435,1719.6665,1
2505.21924,1683.57043,1
2505.22119,6760.168,4
2505.235,1657.21423,1
2505.27051,1713.34241,1
2505.27222,1675.11719,1
2505.29077,1792.49512,1
2505.30151,1609.75671,1
2505.30786,1622.85144,1
2505.33252,1768.86072,1
2505.33447,1787.74426,1
2505.34155,1661.79053,1
2505.34863,1642.90686,1
2505.37427,6330.182,4
2505.37915,1646.53955,1
2505.39063,1652.65833,1
2505.39233,1658.17285,1
2505.39575,1593.36584,1
2505.43848,1604.9895,1
2505.44165,1594.34827,1
2505.44849,1730.53528,1
2505.487,1749.33569,1
2505.504,1760.03711,1
2505.54126,1699.01746,1
2505.55078,1762.60547,1
2505.56274,1666.18066,1
2505.56665,1635.855,1
2505.57,1633.56616,1
2505.58,7410.50928,4
2505.6,1703.33911,1
2505.62,1707.21289,1
2505.62646,1711.85181,1
2505.64,1722.51172,1
2505.64014,1702.54822,1
2505.649,1723.98425,1
2505.64917,1700.49109,1
2505.65869,1647.08826,1
2505.66064,1684.2843,1
2505.66553,1590.48071,1
2505.6814,1683.23511,1
2505.697,7052.7085,4
2505.69824,1494.88147,1
2505.70679,6842.2583,4
2505.71338,1679.70361,1
2505.71729,1684.38062,1
2505.722,1751.14478,1
2505.72559,1675.00745,1
2505.73,1707.11743,1
2505.732,1736.10974,1
2505.746,1686.92908,1
2505.77344,1622.23669,1
2505.78467,1678.06128,1
2505.82959,1693.24011,1
2505.8457,1698.9939,1
2505.85645,1733.584,1
2505.87476,1699.97864,1
2505.87939,1782.15076,1
2505.887,1658.91736,1
2505.95825,1660.77637,1
2505.95874,1666.43616,1
2505.97217,1728.78845,1
2505.997,1695.41943,1
2506.00464,1625.83118,1
2506.01758,1664.60657,1
2506.04248,1711.4928,1
2506.04468,1581.02234,1
2506.05762,6934.14063,4
2506.06543,1677.49585,1
2506.067,1759.30652,1
2506.06958,1713.81433,1
2506.07471,1608.75439,1
2506.076,1724.17566,1
2506.1,3888.13916,1
2506.115,1700.57227,1
2506.13086,1734.25293,1
2506.14185,7019.46826,4
2506.16382,6849.60156,4
2506.17114,1712.51453,1
2506.17529,1688.35046,1
2506.17651,1700.47559,1
2506.17773,1763.487,1
2506.17773,1693.12927,1
2506.17847,1729.58813,1
2506.18384,1707.8363,1
2506.19434,1903.47473,1
2506.22437,1704.1239,1
2506.23438,1738.68738,1
2506.251,1750.43823,1
2506.2583,1769.69067,1
2506.26,1656.678,1
2506.263,1613.528,1
2506.287,6908.71143,4
2506.30127,1641.73914,1
2506.33032,1615.748,1
2506.36182,1606.70435,1
2506.37671,1648.44226,1
2506.39941,6416.82,4
2506.41235,1642.234,1
2506.414,1651.34436,1
2506.415,1720.38623,1
2506.41724,1678.68909,1
2506.42358,1639.03821,1
2506.45679,1713.09888,1
2506.47241,1776.42163,1
2506.49121,1632.44189,1
2506.56177,1727.37866,1
2506.58618,1718.02307,1
2506.60132,1627.79126,1
2506.60376,1654.76611,1
2506.61328,1580.43872,1
2506.61572,1603.231,1
2506.63818,1750.84387,1
2506.64282,1691.5354,1
2506.646,1721.84192,1
2506.67725,1725.33948,1
2506.68164,1795.52649,1
2506.69263,1697.74072,1
2506.71729,1768.13171,1
2506.7583,1634.63025,1
2506.75952,1673.04846,1
2506.79224,7074.5083,4
2506.79883,1666.51343,1
2506.818,1661.52271,1
2506.82178,1704.83667,1
2506.835,1630.20056,1
2506.84058,1681.72058,1
2506.8855,1651.04858,1
2506.907,6780.47461,4
2506.94482,1645.94324,1
2506.945,1659.16675,1
2507.00952,1716.5741,1
2507.071,1629.73157,1
2507.07227,1745.62878,1
2507.07471,1614.36646,1
2507.08325,1728.84033,1
2507.085,1663.84827,1
2507.09229,1597.07446,1
2507.111,1721.91467,1
2507.117,1669.346,1
2507.127,1616.56116,1
2507.13,1714.8241,1
2507.13843,1696.97644,1
2507.143,1632.55652,1
2507.15527,1684.49463,1
2507.18237,1653.27759,1
2507.2,1769.84851,1
2507.20557,1735.33093,1
2507.2085,1702.41162,1
2507.21265,1644.476,1
2507.21338,1670.52551,1
2507.24121,1661.10852,1
2507.258,1648.83521,1
2507.283,1636.7207,1
2507.28931,1702.464,1
2507.33032,1607.4917,1
2507.33887,1637.73865,1
2507.348,1755.23169,1
2507.37573,1627.10034,1
2507.378,1629.5625,1
2507.39771,1628.21814,1
2507.39844,1626.56506,1
2507.47339,1606.47546,1
2507.48853,1814.44617,1
2507.507,1719.54309,1
2507.556,1625.3905,1
2507.567,1640.17834,1
2507.567,6914.873,4
2507.5752,1685.00513,1
2507.5918,1633.52087,1
2507.6084,1785.72986,1
2507.619,1625.51917,1
2507.63257,1657.72266,1
2507.63428,1707.97241,1
2507.64722,1645.6748,1
2507.69653,1660.84045,1
2507.70483,1726.49292,1
2507.70923,1577.97839,1
2507.71558,1602.98657,1
2507.72217,1605.73169,1
2507.72974,6880.281,4
2507.78955,1598.5459,1
2507.8125,1653.14209,1
2507.82886,1734.64685,1
2507.84619,1705.85461,1
2507.902,1589.432,1
2507.90942,1634.61719,1
2507.919,6848.62744,4
2508.0083,1649.125,1
2508.011,1748.44531,1
2508.017,1715.63379,1
2508.04175,1644.79736,1
2508.06519,1702.82617,1
2508.082,1690.05737,1
2508.095,1613.81213,1
2508.09668,1677.199,1
2508.09741,1646.71069,1
2508.12036,1737.46533,1
2508.12915,1649.28882,1
2508.141,1620.4375,1
2508.158,1646.68042,1
2508.16162,1660.82288,1
2508.163,1646.976,1
2508.16919,1672.0647,1
2508.1814,1731.26208,1
2508.18774,1589.35864,1
2508.21729,1642.16052,1
2508.23242,1710.55713,1
2508.23413,1689.70483,1
2508.238,1797.31592,1
2508.24146,1649.43652,1
2508.25977,1763.11279,1
2508.28125,1701.1814,1
2508.28979,1693.12354,1
2508.291,1687.18237,1
2508.31787,1631.93726,1
2508.32349,1760.71643,1
2508.36182,1702.07617,1
2508.39355,1623.96448,1
2508.431,1704.33276,1
2508.45,1627.36548,1
2508.45361,1664.13782,1
2508.47168,1701.92871,1
2508.503,1661.04517,1
2508.50952,1647.69116,1
2508.51831,1728.14575,1
2508.52856,1696.5321,1
2508.57251,1581.95374,1
2508.58276,1720.9895,1
2508.60376,1632.42932,1
2508.62549,1719.43335,1
2508.63477,1665.91418,1
2508.63525,1686.59509,1
2508.636,1559.55591,1
2508.639,1660.26526,1
2508.6416,1662.5752,1
2508.65063,1782.50854,1
2508.68262,1637.35474,1
2508.69775,1613.82031,1
2508.7124,1729.67651,1
2508.71631,1697.97913,1
2508.73755,1675.3866,1
2508.74316,1719.62085,1
2508.758,1713.131,1
2508.7627,6813.21338,4
2508.76929,6952.779,4
2508.81519,1696.41321,1
2508.81616,1711.32007,1
2508.84546,1620.30713,1
2508.862,1721.87585,1
2508.881,1631.46838,1
2508.90186,1608.20239,1
2508.90527,1679.21838,1
2508.95068,6945.835,4
2508.96753,1621.907,1
2508.97729,6962.738,4
2509.03,1689,1
2509.04126,1652.49829,1
2509.042,1592.7334,1
2509.042,1694.51672,1
2509.04785,1749.64063,1
2509.054,1687.46912,1
2509.05713,1812.62134,1
2509.06372,1583.23242,1
2509.082,1702.336,1
2509.08521,7047.734,4
2509.08838,1751.05029,1
2509.11133,1623.0968,1
2509.139,1719.75928,1
2509.15454,1580.93115,1
2509.16113,1707.45508,1
2509.16626,1719.24707,1
2509.17,1695.48669,1
2509.19824,1636.07312,1
2509.20117,1615.63586,1
2509.20557,1714.08716,1
2509.21948,1633.07031,1
2509.22,1781.65686,1
2509.22119,1693.96948,1
2509.22778,1706.81335,1
2509.22949,1674.44971,1
2509.23584,1622.256,1
2509.2522,1636.73035,1
2509.26367,1576.98792,1
2509.27637,6984.76,4
2509.29517,1752.63684,1
2509.29883,1682.95313,1
2509.323,1670.34131,1
2509.32715,1627.8092,1
2509.33643,1634.90637,1
2509.348,7103.25635,4
2509.351,1568.29431,1
2509.35449,1672.77185,1
2509.363,1656.4762,1
2509.3667,1574.53345,1
2509.411,1625.94287,1
2509.44067,1711.44189,1
2509.45923,6895.57373,4
2509.4624,1731.79651,1
2509.4646,1651.69592,1
2509.488,6904.992,4
2509.4895,1785.40723,1
2509.50317,1631.29773,1
2509.50928,1586.13416,1
2509.50928,5863.023,4
2509.51514,1671.57056,1
2509.53784,1652.308,1
2509.54565,1750.558,1
2509.58447,1604.97168,1
2509.608,1681.23315,1
2509.63843,1631.482,1
2509.68921,1653.39954,1
2509.69531,1619.28259,1
2509.731,1706.55884,1
2509.732,1732.45325,1
2509.74634,1590.80017,1
2509.75317,1666.09473,1
2509.792,1713.937,1
2509.80029,1633.28442,1
2509.80347,1604.94128,1
2509.8103,1663.10718,1
2509.81055,1667.41321,1
2509.81787,1690.47241,1
2509.82056,1705.905,1
2509.823,1680.76526,1
2509.83862,1662.39648,1
2509.86157,1697.92249,1
2509.882,1627.634,1
2509.891,1693.35437,1
2509.90039,1687.87549,1
2509.91479,1749.76831,1
2509.92773,1621.06091,1
2509.97363,1769.5481,1
2509.97852,1696.20276,1
2509.98071,1594.94189,1
2509.98633,1687.36072,1
2509.98682,1806.236,1
2509.99219,1655.8606,1
2510.00244,1705.17139,1
2510.01587,1714.55554,1
2510.05444,1569.98218,1
2510.06519,1719.25781,1
2510.06543,1614.27808,1
2510.091,1688.09778,1
2510.1145,1668.74854,1
2510.13,1662.96631,1
2510.13525,1685.22986,1
2510.139,1728.44971,1
2510.18359,1658.82715,1
2510.19019,1694.51379,1
2510.19434,1696.94531,1
2510.199,1747.543,1
2510.20581,1604.989,1
2510.21851,1650.22437,1
2510.235,1647.59619,1
2510.2644,1706.89307,1
2510.272,6956.446,4
2510.27612,1718.48547,1
2510.309,1653.25269,1
2510.322,1671.85535,1
2510.32983,1643.44092,1
2510.35425,1677.782,1
2510.36133,1626.54065,1
2510.36328,1735.86047,1
2510.37354,7383.041,4
2510.402,1615.084,1
2510.41943,1660.26648,1
2510.4397,1616.8175,1
2510.453,1627.145,1
2510.4668,1661.74768,1
2510.486,1623.0127,1
2510.48633,1695.63586,1
2510.4895,1732.34741,1
2510.49072,1743.59875,1
2510.53687,1794.48718,1
2510.54614,1686.42542,1
2510.5542,1656.56226,1
2510.56958,1585.40344,1
2510.606,1646.531,1
2510.61475,7059.22656,4
2510.6167,1627.96277,1
2510.638,1695.66064,1
2510.664,1694.09937,1
2510.67358,1601.83154,1
2510.70825,1823.81177,1
2510.73022,1725.87244,1
2510.741,1657.41064,1
2510.74414,1660.20178,1
2510.74878,1663.65625,1
2510.74878,1667.49512,1
2510.7522,1751.57336,1
2510.77832,1684.792,1
2510.78687,6982.784,4
2510.80713,1627.54211,1
2510.81763,1574.34131,1
2510.82056,1618.38025,1
2510.82471,1622.49158,1
2510.83032,1731.72253,1
2510.852,6974.47656,4
2510.86157,1720.84131,1
2510.9165,1739.7876,1
2510.92822,1671.9386,1
2510.93018,1630.24146,1
2510.93677,1668.14526,1
2510.9375,1639.12048,1
2510.95239,1680.38416,1
2510.9563,1595.94165,1
2510.97925,1709.8075,1
2511.004,1667.959,1
2511.044,1693.98743,1
2511.06958,1606.26331,1
2511.12061,1645.7063,1
2511.13672,1730.4668,1
2511.14,1699.73035,1
2511.18115,1649.59326,1
2511.22437,1703.60242,1
2511.28613,1725.93359,1
2511.31079,1662.85388,1
2511.3374,1693.13721,1
2511.35327,1646.237,1
2511.35327,1686.31458,1
2511.36426,1701.02478,1
2511.374,1676.82239,1
2511.38843,1760.41821,1
2511.39819,1671.40271,1
2511.403,1751.56311,1
2511.424,1665.73755,1
2511.42578,1682.58508,1
2511.43335,1681.34912,1
2511.45581,1567.49341,1
2511.49438,1657.55579,1
2511.50146,1624.24951,1
2511.509,1705.33838,1
2511.553,1650.91858,1
2511.55469,1637.87683,1
2511.58545,1711.73669,1
2511.646,1732.09656,1
2511.65649,1732.53748,1
2511.66187,1707.17078,1
2511.68115,1657.48462,1
2511.72827,1626.92188,1
2511.7312,1616.21643,1
2511.73169,1664.30884,1
2511.742,1693.97412,1
2511.783,1762.28845,1
2511.78955,1650.2627,1
2511.82544,1643.02661,1
2511.82813,1770.65442,1
2511.84741,1812.43921,1
2511.85132,7051.991,4
2511.86646,1636.42493,1
2511.87939,1770.79187,1
2511.8894,6455.46826,4
2511.89282,1668.71851,1
2511.89868,1700.98,1
2511.90576,1640.46362,1
2511.906,1634.4325,1
2511.92529,1655.05725,1
2511.954,1697.76514,1
2511.96216,1634.022,1
2511.968,1691.91968,1
2511.97729,1766.01453,1
2512.02832,1650.9231,1
2512.03174,1597.19873,1
2512.0354,1707.81982,1
2512.03638,1746.16663,1
2512.04053,1671.13806,1
2512.05444,1635.19556,1
2512.0603,1658.8031,1
2512.08081,2247.813,1
2512.10181,1620.70447,1
2512.12915,1685.59326,1
2512.14063,1699.90649,1
2512.14575,1634.44128,1
2512.15332,1699.83459,1
2512.18066,1755.60962,1
2512.18921,1647.7085,1
2512.21533,1630.39038,1
2512.22119,1682.0415,1
2512.238,6951.592,4
2512.23975,1604.22815,1
2512.24585,6904.058,4
2512.27441,1693.88293,1
2512.28979,1687.778,1
2512.29956,1767.0188,1
2512.309,1740.8689,1
2512.3103,1657.927,1
2512.319,1688.34924,1
2512.321,1656.98645,1
2512.324,1741.83472,1
2512.33,1660.81885,1
2512.33,1780.94861,1
2512.339,6885.30664,4
2512.35181,1672.57373,1
2512.39087,6554.03174,4
2512.39331,1734.52686,1
2512.42261,1693.58716,1
2512.429,1611.44751,1
2512.431,1632.48718,1
2512.43115,1577.89441,1
2512.44678,1663.12659,1
2512.4563,1637.66589,1
2512.464,1757.24084,1
2512.51416,1722.50977,1
2512.52612,1699.51282,1
2512.529,1672.64111,1
2512.602,1683.18713,1
2512.60767,1744.46265,1
2512.64673,1606.71948,1
2512.651,1627.6239,1
2512.65527,7325.756,4
2512.66,1660.69006,1
2512.67334,1714.29541,1
2512.69116,1645.11536,1
2512.6958,1607.37,1
2512.72827,6482.662,4
2512.73242,6984.21826,4
2512.73242,1662.3728,1
2512.75439,1667.0426,1
2512.78687,1619.098,1
2512.79028,1748.11609,1
2512.79785,6805.47461,4
2512.81,1621.96741,1
2512.81714,1694.43958,1
2512.847,1621.281,1
2512.87231,1636.70691,1
2512.87329,1662.257,1
2512.88525,1692.12878,1
2512.90137,1676.23071,1
2512.906,1719.81836,1
2512.90845,5886.19775,4
2512.917,7041.4375,4
2512.922,1729.4425,1
2512.933,1769.28064,1
2512.98,6887.96436,4
2512.989,1658.68469,1
2513.01953,1616.13086,1
2513.02661,1657.895,1
2513.03,1711.986,1
2513.03223,1608.45679,1
2513.07349,1665.42908,1
2513.083,1596.94177,1
2513.09521,1703.01733,1
2513.10645,1636.63977,1
2513.10742,1606.82251,1
2513.11157,6837.26025,4
2513.112,1718.49951,1
2513.13037,1659.59534,1
2513.13232,1677.82178,1
2513.14,1701.42993,1
2513.142,1696.195,1
2513.14478,1549.65527,1
2513.15039,1743.17053,1
2513.159,1644.59058,1
2513.16943,1717.38147,1
2513.17554,1683.363,1
2513.18457,1660.39478,1
2513.20215,1736.47546,1
2513.20239,1641.915,1
2513.208,1735.84912,1
2513.20947,1844.45728,1
2513.22437,1636.74023,1
2513.23315,1711.29846,1
2513.24634,6954.28857,4
2513.24878,1746.83508,1
2513.25073,1664.3324,1
2513.25977,1668.89661,1
2513.277,1719.37817,1
2513.28418,1654.19507,1
2513.302,1644.41663,1
2513.312,1669.87842,1
2513.31372,1742.7561,1
2513.32813,1677.30359,1
2513.34717,1605.69727,1
2513.349,1647.2843,1
2513.363,1657.17932,1
2513.37866,1707.3374,1
2513.379,6913.247,4
2513.37939,1708.6377,1
2513.39136,3499.82227,1
2513.39282,1639.92993,1
2513.3938,1675.495,1
2513.407,1728.87756,1
2513.45874,1654.799,1
2513.46069,1737.74268,1
2513.503,1711.38489,1
2513.5166,1771.73,1
2513.51685,1740.87817,1
2513.5293,1676.02576,1
2513.532,1616.43591,1
2513.53735,1616.96033,1
2513.54346,1645.981,1
2513.555,1598.575,1
2513.557,1643.07153,1
2513.56714,7276.077,4
2513.575,6310.498,4
2513.57983,1599.74377,1
2513.62,1674.30957,1
2513.63086,1620.44373,1
2513.63452,1686.91736,1
2513.6665,1632.21558,1
2513.687,1699.17749,1
2513.71338,1676.64209,1
2513.722,1679.494,1
2513.72461,1696.35632,1
2513.74927,7052.896,4
2513.75732,1646.31958,1
2513.7644,1686.5885,1
2513.76758,1558.97522,1
2513.77832,1738.17017,1
2513.78784,1658.38354,1
2513.8418,1742.9,1
2513.88037,1799.71973,1
2513.88062,1726.813,1
2513.88281,1752.406,1
2513.89526,1714.92737,1
2513.91431,1711.27991,1
2513.92017,1696.01611,1
2513.93579,1679.85767,1
2513.943,1695.11792,1
2513.96143,1564.42529,1
2513.964,1664.67383,1
2513.97021,6856.13672,4
2514.00952,1691.92041,1
2514.017,1687.4552,1
2514.03662,1695.43909,1
2514.06128,1683.03772,1
2514.069,1661.29749,1
2514.10156,1740.01208,1
2514.15454,1628.95752,1
2514.15869,1607.535,1
2514.172,1667.19238,1
2514.19629,1702.93445,1
2514.19873,1631.1687,1
2514.214,6937.1333,4
2514.21484,1710.649,1
2514.21826,1696.46973,1
2514.22778,1697.16309,1
2514.238,6122.325,4
2514.24683,1664.704,1
2514.27612,6846.32861,4
2514.32983,1683.02917,1
2514.36719,1780.19531,1
2514.39038,1664.14246,1
2514.39429,1727.08008,1
2514.40771,1615.46838,1
2514.41357,1706.17676,1
2514.41528,6964.034,4
2514.42578,1644.75732,1
2514.46631,1608.24231,1
2514.49121,1686.69458,1
2514.49268,1654.37634,1
2514.52734,1685.77539,1
2514.55054,1785.87976,1
2514.55444,1720.06836,1
2514.55835,1627.46655,1
2514.593,1678.52063,1
2514.59424,1644.89233,1
2514.597,1655.43384,1
2514.59863,1689.04065,1
2514.60132,1664.76929,1
2514.61377,1693.66614,1
2514.61572,1667.94153,1
2514.628,1702.401,1
2514.64014,1706.95044,1
2514.65112,1626.26819,1
2514.65479,1711.51624,1
2514.67358,1700.37061,1
2514.706,6916.73145,4
2514.70923,1663.45886,1
2514.72119,1715.4104,1
2514.72925,1592.89343,1
2514.739,1696.72388,1
2514.742,1674.5365,1
2514.74854,1640.40552,1
2514.75342,1706.36548,1
2514.773,1640.27539,1
2514.78027,1648.787,1
2514.797,7326.896,4
2514.81323,1664.86951,1
2514.82886,1685.32007,1
