Ch1 Amplitude,Ch2 Amplitude
1957.94934,7226.62744
1958.60608,7520.297
1958.63586,7010.24268
1958.71143,7162.97461
1959.03552,6902.21045
1959.19116,7081.27441
1959.193,7691.347
1959.26135,6970.174
1959.639,7265.63525
1959.97192,7099.33643
1960.08533,7167.962
1960.4054,7091.146
1960.53284,7498.144
1961.2627,7532.567
1961.533,7411.423
1961.539,7275.171
1961.98767,7250.855
1962.04065,7259.58545
1962.06726,4461.809
1962.417,7148.087
1962.45789,7220.627
1962.55811,7079.5293
1962.567,6970.42432
1962.61145,7153.641
1962.66516,7213.18262
1962.74341,7112.727
1962.81018,7159.4624
1963.33118,7077.184
1963.42249,7444.757
1963.523,7302.047
1963.55212,6083.967
1963.60034,7125.35
1963.97021,7352.60352
1963.9751,7134.404
1964.02185,7203.31836
1964.491,1374.01733
1964.58777,6905.635
1964.95911,7288.378
1964.99146,7192.206
1965.08679,7098.8
1965.14038,7116.62939
1965.14636,7160.6875
1965.47729,1435.69946
1965.57446,7091.02734
1965.61255,7382.31738
1965.70947,7317.42627
1965.89258,1492.38086
1965.94617,7327.587
1966.26038,7426.90674
1966.29016,7593.68066
1966.49463,7028.28174
1966.54016,7031.173
1966.93091,7124.218
1966.97278,7277.947
1967.04712,7144.76465
1967.0918,7223.447
1967.30762,7218.875
1967.3584,7133.41846
1967.71716,7216.6084
1967.8335,7266.45166
1967.89453,5353.41357
1968.20032,7071.398
1968.47534,6965.858
1968.67456,7288.28662
1968.68738,7046
1968.775,7578.76025
1969.65491,7030.748
1969.67322,6786.372
1969.862,7189.8667
1970.11951,7067.22461
1970.27832,7719.64355
1970.30127,7607.013
1970.56152,6386.02441
1970.84546,7343.2373
1971.09912,1370.58325
1971.19775,6068.56934
1971.40381,7231.39453
1971.40845,7175.678
1971.71094,7025.66162
1971.84229,7054.818
1971.94287,7182.79248
1971.979,6513.49951
1971.981,7046.18457
1972.17322,7213.29736
1972.31726,1438.80945
1972.321,6761.74658
1972.58716,7236.34766
1972.71094,7177.43
1972.74011,1352.38062
1972.79749,7250.098
1972.81,7125.364
1972.89417,1443.41919
1973.17419,7240.544
1973.19849,7049.98242
1973.32849,7297.316
1973.358,7210.79932
1973.39014,7296.23
1973.53516,7342.1543
1973.613,7328.041
1973.67017,7182.89063
1973.76978,7272.01953
1974.0647,1455.08008
1974.13855,7267.341
1974.26282,1317.43774
1974.473,7176.97
1974.70325,7049.71631
1974.73669,1382.23474
1974.79126,7020.1543
1975.23425,7333.771
1975.26624,1396.18262
1975.31482,7188.48145
1975.35547,7129.80762
1975.57678,1397.06873
1975.58264,7322.20166
1975.59106,1438.77649
1975.75317,7310.85547
1975.7959,7636.92529
1975.84119,6076.18359
1975.97656,7457.87646
1976.41223,7474.117
1976.439,6738.82959
1976.45813,1411.84448
1976.58655,7447.008
1976.74036,7260.505
1976.77332,6939.1626
1976.87341,7398.809
1976.97961,1469.43115
1977.01,1434.45715
1977.05713,7093.30225
1977.34985,7479.287
1977.58923,7160.632
1977.62073,7214.175
1977.6554,7482.614
1977.7,7411.92871
1978.26648,1460.63953
1978.55676,7217.853
1978.64246,7403.032
1978.76,1403.12341
1979.18518,7301.553
1979.20471,4872.36572
1979.3866,7196.859
1979.57715,7329.55859
1979.74121,6911.268
1979.81445,7281.67969
1979.93555,1361.96057
1979.95325,7335.23047
1980.02722,7421.32764
1980.1051,7354.69141
1980.37927,7421.62842
1980.76025,7078.77051
1980.96448,7026.421
1981.06274,3622.70459
1981.27856,1373.03528
1981.45728,7079.363
1981.46814,7134.556
1981.48462,7029.203
1981.62207,7089.557
1981.63281,7345.14355
1981.84656,7382.326
1981.87341,7095.927
1982.16809,7470.08838
1982.36267,7108.144
1982.40063,7678.277
1982.42151,1392.04749
1982.96826,7251.12354
1982.98022,1497.43555
1983.01111,7006.51758
1983.122,1318.69971
1983.42175,7445.01
1983.47449,7409.8877
1983.783,1420.97278
1984.29944,7723.071
1984.34326,6870.556
1984.44629,7244.536
1984.45923,7237.74658
1984.5658,7274.003
1984.61829,7335.18945
1984.95789,7216.89648
1985.21411,5787.00732
1985.36169,1476.20227
1985.407,7217.3335
1985.42249,5274.97852
1985.58289,7344.65625
1985.59131,5869.73828
1985.69556,7173.55371
1985.90454,7413.76758
1986.106,7015.418
1986.282,7221.55
1986.36145,7147.67529
1986.44568,7632.50635
1986.50061,1475.71887
1986.75232,6854.71338
1986.92053,7196.377
1987.0033,1474.49475
1987.04626,1377.47437
1987.214,7070.109
1987.34717,6892.254
1987.45837,7205.54248
1987.48621,1359.29688
1987.85059,7156.703
1987.92908,7049.848
1988.09155,7538.3667
1988.20032,7348.346
1988.2439,7130.59
1988.25623,1390.46484
1988.47278,7346.2876
1988.568,4816.932
1988.70862,6883.0083
1988.7605,1451.37891
1989.08679,7155.625
1989.09119,7145.39
1989.40417,1353.8501
1989.46777,7056.19141
1989.55725,1342.41309
1989.58533,7163.31738
1989.80823,7169.89551
1989.828,1373.118
1989.89587,7137.94873
1990.29565,7277.77051
1990.5603,5582.588
1990.58777,7218.25439
1990.72742,7320.73047
1990.80823,1407.653
1990.91443,7350.776
1990.92932,7709.06641
1991.351,7128.666
1991.41113,1370.15015
1991.47485,6894.56055
1991.50439,7208.1333
1991.52478,1520.24561
1991.78491,1386.53125
1991.84521,4304.39941
1991.85046,6897.364
1992.02808,6852.28662
1992.23438,7272.276
1992.25134,1397.4751
1992.25281,7081.742
1992.54846,6496.9585
1992.60437,7035.45654
1992.71094,7009.538
1992.785,3248.57861
1993.12512,7036.39
1993.59045,1388.03564
1993.59448,1434.75
1993.844,7053.37354
1993.939,7148.714
1994.08337,7097.109
1994.21667,7365.21973
1994.338,7304.24658
1994.37512,7135.25732
1994.393,7140.485
1994.47034,1334.25159
1994.79382,7255.697
1994.79822,7073.12256
1995.04553,6970.106
1995.04578,7786.53174
1995.16919,1442.294
1995.27124,7421.512
1995.4259,1298.59753
1995.47864,7282.08447
1995.49146,7683.585
1995.51062,7218.67773
1995.64722,7758.93066
1995.69861,7604.534
1995.95068,7223.53
1996.15527,7292.205
1996.41406,7394.8916
1996.47437,7239.458
1996.532,7116.592
1996.7063,7170.68262
1996.70959,1389.01965
1996.81482,1367.43872
1997.331,7266.9917
1997.5481,6989.37
1997.55774,1440.18579
1997.97937,1415.42554
1998.04517,1411.24756
1998.09985,7457.14258
1998.104,7257.15332
1998.4303,6432.467
1998.44312,7262.66748
1998.47351,7590.266
1998.56165,1429.6814
1998.63232,6965.99072
1998.71,1420.4585
1998.71558,1342.24622
1998.74951,5467.08
1998.89355,1403.67725
1998.91125,7787.395
1998.92773,7221.168
1999.00952,7251.23828
1999.247,6988.17432
1999.658,6419.43848
1999.73669,7146.781
2000.10144,1438.87012
2000.22119,1367.37317
2000.24878,7172.81641
2000.26123,6942.59131
2000.33765,1431.93848
2000.3772,1409.38635
2000.6499,7069.041
2001.11182,3674.569
2001.2915,1320.782
2001.48743,1338.50378
2001.59216,6580.36475
2001.60376,6569.09473
2001.7467,7167.64355
2001.79968,7445.90674
2001.9895,7032.4624
2001.99683,7634.78662
2002.14526,4012.42114
2002.23022,1369.22559
2002.24524,7597.437
2002.726,1436.32581
2002.7644,7619.70264
2002.80908,1413.12158
2003.26038,6871.61426
2003.35278,1316.29785
2003.50732,1489.36841
2003.53723,1475.49365
2003.59436,1452.11328
2003.66614,7446.624
2003.76086,7628.82373
2003.89417,7287.30664
2003.90027,1342.45142
2003.92151,1412.33032
2003.92468,1366.318
2003.95251,1494.17139
2004.20068,6684.642
2004.312,7862.06
2004.33875,7199.921
2004.41089,7029.418
2004.66077,7134.12744
2004.86658,1388.10034
2005.05151,1392.16785
2005.0752,1411.35388
2005.17224,1375.08179
2005.21082,1304.75818
2005.21179,7315.32129
2005.34045,7396.11133
2005.346,1414.23523
2005.43848,7240.32861
2005.44531,7201.97
2005.50732,1389.82947
2005.59314,7202.04932
2005.71265,1384.43445
2005.71619,1413.517
2005.72913,1435.12744
2005.813,1374.75244
2005.94739,1486.54492
2006.012,2662.991
2006.218,7314.379
2006.42688,7761.16943
2006.59326,1429.82263
2006.69763,6949.667
2007.1449,1384.57056
2007.21313,7773.628
2007.326,1373.0603
2007.37366,5907.734
2007.53882,7124.074
2007.73389,7750.021
2007.744,7299.53564
2007.81543,7119.006
2007.83923,1400.42078
2007.90112,7586.92969
2007.9928,7274.56836
2008.10181,1318.84937
2008.17993,7144.295
2008.24768,1428.80554
2008.25085,7101.458
2008.30676,7139.72949
2008.59387,1427.11487
2008.67981,5142.03857
2008.70837,1347.61194
2008.82166,1388.39648
2008.917,7336.66
2009.02539,1451.7085
2009.12866,5907.627
2009.446,7225.938
2009.54529,7120.31
2009.61511,7200.46729
2009.734,7054.51074
2009.76013,7132.12
2009.83447,6062.061
2009.98181,7707.66455
2010.1554,7272.75342
2010.17615,7666.82227
2010.20483,1331.39624
2010.44556,7147.71338
2010.51636,7329.48438
2010.604,5707.43555
2010.61475,7434.84375
2010.70068,1450.756
2010.73267,1416.71265
2011.179,1403.72681
2011.43311,6952.606
2011.54724,7299.38428
2011.679,6640.74561
2011.73071,7234.39063
2011.86353,7821.397
2011.95142,7118.13037
2011.992,6964.18164
2012.105,7151.90527
2012.18347,7074.29248
2012.58362,6746.363
2012.6637,7173.14746
2012.77,1330.39978
2012.77332,1329.323
2012.83215,1394.90125
2012.84375,1351.774
2012.94678,1430.63635
2012.95337,1437.643
2013.00659,7042.91455
2013.02869,1377.0415
2013.09131,6152.6626
2013.13489,6503.014
2013.14026,7445.62549
2013.46167,7065.72363
2013.4751,7263.068
2013.57483,7438.44
2013.65637,1387.1333
2013.69263,7211.912
2013.70984,7219.721
2013.746,6907.56348
2013.97,7086.61328
2013.98926,1416.84326
2014.02307,7107.178
2014.15918,1388.30762
2014.1969,1421.09521
2014.20508,1398.4408
2014.27637,1487.60278
2014.29309,1478.95911
2014.39441,1441.97449
2014.49524,1396.41028
2014.51257,7112.90137
2014.5127,7507.066
2014.591,1555.2666
2014.65137,1526.39648
2014.65808,6921.845
2014.70068,7051.49951
2014.72949,7095.63867
2014.8197,1448.06726
2014.86633,1424.35632
2014.89075,1320.45752
2015.0365,7176.621
2015.05566,7168.00928
2015.44641,1323.07922
2015.48425,1328.52209
2015.72278,7249.66162
2015.852,7519.12549
2015.91382,1407.54272
2015.94434,6479.40967
2016.15149,7500.34
2016.34729,1381.2998
2016.46021,1469.00586
2016.46753,1376.24927
2016.55542,1435.43762
2016.56567,1358.44067
2016.66992,1477.34973
2017.1604,7002.98145
2017.22058,2392.04565
2017.41321,1455.58032
2017.42847,7295.242
2017.71436,1390.44678
2017.93982,1393.42847
2017.97546,1425.88928
2017.99072,7336.827
2018.41577,7178.995
2018.45374,1995.498
2018.563,7170.204
2018.61536,1361.862
2018.65161,1401.35168
2018.68774,7017.23975
2018.69812,1438.925
2018.79944,1488.17
2018.83228,7453.47363
2018.8551,7366.881
2019.05737,1462.66528
2019.06372,1427.45776
2019.11145,7143.956
2019.15161,1454.94189
2019.17651,1366.64246
2019.30066,7394.21729
2019.31543,7059.515
2019.32141,1359.90381
2019.39673,1377.45337
2019.54248,1387.4259
2019.84216,1338.00439
2019.98328,5554.61572
2020.11975,7087.83936
2020.38745,1359.68408
2020.46472,7071.764
2020.57568,7599.62451
2020.76343,1438.52075
2020.88611,1426.84961
2021.08521,7090.294
2021.1156,5694.093
2021.46118,1430.46216
2021.50879,1450.55139
2021.60828,7231.92529
2021.68872,7024.58838
2021.96362,1567.74182
2022.01746,1461.98926
2022.25964,1403.69031
2022.30811,7060.29
2022.55127,7321.94
2022.57642,6285.68945
2022.817,7377.15869
2022.82068,1419.32739
2022.83313,7109.19971
2023.19263,7201.68652
2023.249,7462.26563
2023.391,7026.464
2023.39465,7461.53
2023.54163,1326.68079
2023.60059,1393.27869
2023.62134,7852.77734
2023.7395,1531.22
2023.75879,1458.87769
2023.83582,6905.257
2023.8595,1423.20532
2023.88135,1366.31274
2023.96631,1473.9115
2024.09875,1432.60413
2024.1532,7269.896
2024.23547,1419.09387
2024.2821,7304.164
2024.34058,1392.62927
2024.35742,1490.33984
2024.43384,7218.21436
2024.439,1415.26172
2024.4884,7346.46729
2024.49,1476.9823
2024.63416,1400.35327
2024.65076,1460.4126
2024.66956,6997.179
2024.82568,1364.94849
2024.94128,1522.67847
2025.23376,1381.13989
2025.23816,1392.43225
2025.29724,7476.87061
2025.495,6976.99072
2025.6665,1403.8457
2025.79785,1252.48633
2025.89148,7204.6665
2025.91711,7583.79932
2026.04468,7055.67725
2026.10974,1392.12964
2026.15686,1480.20618
2026.25586,1424.23853
2026.35791,1414.55908
2026.36169,1466.081
2026.39014,7186.61572
2026.39807,1407.3374
2026.51489,1421.19653
2026.62427,1425.14063
2026.9353,1432.60657
2027.00146,1532.271
2027.02954,6793.24951
2027.09119,6808.152
2027.19739,1392.03259
2027.244,1450.29333
2027.32288,1381.018
2027.37952,7360.593
2027.39478,7176.3335
2027.46863,7044.84961
2027.52393,7381.144
2027.56616,1395.782
2027.5946,6984.76025
2027.79175,1468.51917
2027.88074,7331.16943
2027.94727,7707.3916
2028.24,7293.25732
2028.47656,1408.8075
2028.52991,7332.539
2028.66089,7400.774
2028.88928,1335.87573
2028.96155,1374.12378
2028.99451,1399.41711
2029.01184,1382.89233
2029.03381,3883.57715
2029.05225,7096.66455
2029.09961,7230.80762
2029.1062,1469.55188
2029.314,7502.833
2029.36267,7022.50244
2029.41138,1404.52747
2029.58923,1403.48926
2029.6853,7101.203
2029.72278,7021.636
2029.87842,1376.82446
2030.12122,1509.19568
2030.25623,1346.55969
2030.334,1504.671
2030.34265,1427.91748
2030.61072,7045.94873
2030.75684,2402.52832
2030.782,7286.002
2030.89136,7221.803
2030.8949,1374.605
2030.96606,7423.707
2030.98682,7607.41846
2031.02173,1385.37158
2031.03931,1501.12036
2031.05664,1373.13892
2031.09216,1426.06287
2031.34265,7253.64844
2031.4845,7321.29443
2031.63318,1344.86829
2031.67651,7333.899
2031.67957,1338.81079
2031.706,1477.40674
2031.73926,1390.23877
2031.91016,1396.185
2031.94214,1435.96484
2031.986,1460.62183
2032.0592,1439.90076
2032.06543,7098.57129
2032.0802,1386.28247
2032.12573,1528.5354
2032.1261,7074.26855
2032.20923,1485.56445
2032.21814,1465.7113
2032.34155,1394.36829
2032.3667,1397.525
2032.55774,7057.16943
2032.702,7609.002
2032.72083,7531.658
2032.7738,1384.52356
2032.78442,7612.05469
2032.81628,7385.71729
2032.83765,7401.697
2032.92212,7450.27637
2033.04932,6875.499
2033.06177,1438.64148
2033.07556,1494.44763
2033.10889,1476.66968
2033.22461,1395.83252
2033.31189,1381.4812
2033.318,1418.68359
2033.45459,1442.29883
2033.45483,7218.638
2033.5188,1424.46582
2033.53442,1430.84167
2033.53455,1348.69629
2033.76184,1392.21753
2033.8208,1482.94
2033.86157,1491.08887
2033.92407,1397.85535
2034.08276,1412.09729
2034.23572,7221.20264
2034.36426,7270.26953
2034.43616,1430.43445
2034.44849,1439.56091
2034.64612,7158.084
2034.65149,1429.61621
2034.71509,1368.48755
2034.716,7587.31836
2034.81555,1416.469
2034.859,1379.38733
2034.86255,1448.63721
2035.012,1464.77966
2035.2854,1317.73975
2035.307,1483.98682
2035.38171,1462.98242
2035.57764,7700.53369
2035.68945,1362.16064
2035.70386,1271.09534
2035.74683,1451.13635
2035.75024,1416.83838
2035.8252,1407.03491
2035.92737,1395.00488
2036.11975,1373.28247
2036.23853,1392.00024
2036.25928,1460.71753
2036.28467,1453.11914
2036.32031,7689.904
2036.32312,1456.27344
2036.38367,1494.09229
2036.47522,7022.26025
2036.52319,7585.84766
2036.61108,1401.92029
2036.72876,1371.40588
2036.82825,1433.80627
2036.8855,6799.26025
2036.90869,1430.192
2036.91284,1463.73755
2036.93677,1385.06653
2037.0929,1456.12915
2037.11243,1471.35242
2037.246,1457.43762
2037.36633,1384.74939
2037.38037,1381.56763
2037.41321,1388.59216
2037.47034,7777.67
2037.71655,1406.30408
2037.73328,1419.8949
2037.86121,1362.627
2037.93481,7394.15137
2038.14856,7318.59863
2038.23364,7204.788
2038.25659,1479.73987
2038.29138,7337.979
2038.35938,1425.37732
2038.5415,1383.93079
2038.58582,1452.55652
2038.63464,1378.6698
2038.75317,7366.874
2038.84973,1427.80469
2038.99255,7072.12646
2039.03235,7180.883
2039.15344,1422.05737
2039.21655,1448.32056
2039.29431,7138.707
2039.3429,1461.30542
2039.35266,6393.22168
2039.42224,1446.801
2039.423,6814.26758
2039.5448,1342.13562
2039.66357,7428.181
2039.70544,1405.47717
2039.80334,1457.142
2039.82312,1529.24976
2039.85425,7115.25732
2039.90381,1450.99609
2040.03638,1459.512
2040.07776,7477.32959
2040.10669,6937.63232
2040.171,1458.42944
2040.19019,7254.55
2040.314,1335.14966
2040.33594,7197.05664
2040.35852,1398.20654
2040.5614,6832.029
2040.58337,7200.5835
2040.75464,7113.57
2040.90369,1538.32642
2040.90466,1428.05835
2041.03662,7156.35547
2041.05518,1359.999
2041.09534,1417.16943
2041.31909,1426.01453
2041.39856,1413.67664
2041.45972,1428.88318
2041.62524,1444.05
2041.64465,6884.20361
2041.78271,7470.565
2041.883,7727.88672
2042.00256,7220.89063
2042.03577,7214.03174
2042.09924,7340.12646
2042.12439,1417.39453
2042.17639,1455.63684
2042.20728,7725.17139
2042.33545,1395.57837
2042.34253,1467.07092
2042.42065,1388.76648
2042.47571,1439.02661
2042.47742,7708.88574
2042.53235,1439.97791
2042.585,1406.41516
2042.60461,1459.94263
2042.611,1395.365
2042.63391,1448.25952
2042.75867,7004.30371
2042.8363,1412.40808
2042.85193,1498.79175
2042.92578,1449.40857
2042.9718,1340.08459
2043.16809,1357.12048
2043.229,1391.17822
2043.238,1427.04016
2043.25623,7259.811
2043.35962,1369.98718
2043.35986,1461.65515
2043.38074,1476.68335
2043.38464,1384.492
2043.42139,1434.78735
2043.47986,1417.64014
2043.491,1457.50452
2043.59827,1401.87988
2043.69092,1357.8811
2043.73889,6446.63867
2043.87683,1454.84009
2043.91309,1386.17993
2043.92261,1485.9303
2043.95813,1362.333
2044.03955,1465.03125
2044.17981,1412.34741
2044.21118,1513.97668
2044.22876,7304.57129
2044.28577,7136.334
2044.29541,7831.073
2044.34961,7294.02637
2044.38367,1380.42
2044.40588,1414.19421
2044.44482,1461.39075
2044.47351,1444.35925
2044.53137,1341.55652
2044.56665,7588.05371
2044.58374,1384.20776
2044.67859,7062.345
2044.69165,1499.67
2044.71326,1493.80286
2044.81311,1427.76855
2044.86743,7037.173
2044.96179,1390.456
2045.11023,5333.73
2045.235,1531.31555
2045.27759,1360.5498
2045.31287,1311.942
2045.392,6510.1875
2045.41577,1460.71277
2045.49585,7774.09326
2045.52026,1517.22058
2045.56946,1477.08191
2045.63623,1440.15967
2045.742,1468.73
2045.7677,7065.74072
2045.85889,1412.12659
2045.90271,1385.82666
2045.91309,1454.2406
2045.95386,1410.67322
2046.0929,1447.04382
2046.15942,1417.36768
2046.18384,1428.96338
2046.19043,1526.22424
2046.23218,1362.81067
2046.25842,1409.76392
2046.32642,1390.3457
2046.37109,1368.93079
2046.40247,1325.78052
2046.44055,1478.15833
2046.56079,1486.03967
2046.58118,1427.27612
2046.78564,1535.717
2046.91345,1531.74658
2047.01135,1406.56506
2047.013,7286.627
2047.01721,1520.4248
2047.13269,1374.08948
2047.17,1396.21411
2047.30994,1352.35022
2047.32947,1398.53516
2047.52661,1411.187
2047.705,7413.89648
2047.74146,1353.99048
2047.74768,1405.75513
2047.85034,1475.17761
2047.891,1384.74219
2047.9801,1454.66919
2048.02539,1467.491
2048.07837,1461.29529
2048.08545,1406.121
2048.14771,1376.005
2048.20386,1491.99548
2048.34082,1345.71606
2048.37964,1389.25342
2048.48779,1437.10229
2048.50684,7196.027
2048.53931,5300.45361
2048.55786,1389.94617
2048.578,1362.28687
2048.58154,1460.71472
2048.58765,7657.99072
2048.612,1437.709
2048.62158,1394.73938
2048.68042,1366.73047
2048.70923,1435.87524
2048.725,1428.97961
2048.78369,5498.82373
2048.86914,1434.77026
2048.99829,1449.47168
2049.05249,1431.34119
2049.05981,1432.29919
2049.08,1378.65735
2049.12573,1417.1095
2049.12939,1387.39331
2049.192,1433.52881
2049.218,1525.33069
2049.24414,7272.38525
2049.246,1429.86475
2049.324,1420.87463
2049.328,1340.63391
2049.361,1509.99561
2049.36768,1450.39368
2049.44971,1410.9928
2049.53076,1407.56812
2049.577,4249.37158
2049.63354,1375.89819
2049.641,1394.16541
2049.64453,1347.94446
2049.6936,1340.49976
2049.71045,7205.596
2049.74756,1357.49829
2049.78833,1481.80823
2049.813,1353.13635
2049.87061,7506.21631
2049.90137,1459.63391
2049.90356,1442.68616
2049.95752,6334.17334
2049.99316,1396.59265
