Ch1 Amplitude,Ch2 Amplitude,Cluster
2477.68481,1701.14258,1
2477.69946,1647.24536,1
2477.70728,6745.618,4
2477.7085,1734.706,1
2477.7207,1519.419,1
2477.73413,1753.77124,1
2477.75024,1624.41541,1
2477.75366,7005.11572,4
2477.75537,5241.24365,4
2477.81763,1563.278,1
2477.81836,1729.56018,1
2477.81982,1681.66089,1
2477.825,6830.295,4
2477.82935,1692.95386,1
2477.83716,1627.69043,1
2477.847,1681.58289,1
2477.85156,1698.49109,1
2477.86255,1659.67981,1
2477.86816,1660.10486,1
2477.87134,1667.76331,1
2477.87378,1604.47046,1
2477.87671,1621.95691,1
2477.89844,1684.47046,1
2477.90747,1649.17041,1
2477.9165,5044.62061,4
2477.937,6803.983,4
2477.9978,1655.19958,1
2478.00635,1677.05261,1
2478.046,6284.896,4
2478.07056,1627.72144,1
2478.0752,1726.65015,1
2478.07642,1603.629,1
2478.10669,1675.243,1
2478.108,6790.63037,4
2478.121,1636.43262,1
2478.13159,1639.88843,1
2478.13647,1606.09351,1
2478.14038,1610.683,1
2478.155,1684.10608,1
2478.15942,6187.037,4
2478.163,1612.45032,1
2478.165,1602.69055,1
2478.18213,7110.226,4
2478.1936,3164.15723,1
2478.19482,1682.96655,1
2478.2,1634.57251,1
2478.20044,1643.43433,1
2478.20947,1619.57886,1
2478.2168,1675.94006,1
2478.23242,1652.14014,1
2478.26172,1692.57813,1
2478.267,1645.58,1
2478.274,1640.412,1
2478.276,1734.26025,1
2478.28027,1612.39929,1
2478.28076,1652.088,1
2478.283,1702.65039,1
2478.30225,1703.44214,1
2478.30786,1717.19263,1
2478.3125,1610.21533,1
2478.35815,1627.847,1
2478.37134,1641.78955,1
2478.37964,1662.25366,1
2478.38379,1633.10828,1
2478.39087,1621.776,1
2478.40576,1576.2926,1
2478.40869,1600.37915,1
2478.41113,1647.18042,1
2478.442,1732.04016,1
2478.44214,1721.63879,1
2478.483,1730.40613,1
2478.491,6851.075,4
2478.4978,6409.68164,4
2478.50928,1804.62109,1
2478.5105,1637.18481,1
2478.535,1611.26843,1
2478.54688,1638.84351,1
2478.576,1610.449,1
2478.5957,1619.57971,1
2478.62622,1611.3833,1
2478.67188,1633.96,1
2478.676,1625.71912,1
2478.67944,1651.66089,1
2478.68286,1581.765,1
2478.68872,1667.18311,1
2478.71655,1620.20459,1
2478.73218,1662.34082,1
2478.74048,1781.67834,1
2478.741,1716.03345,1
2478.75024,1694.41016,1
2478.76563,1694.02966,1
2478.78345,1627.99377,1
2478.8064,1692.8905,1
2478.82422,1713.44885,1
2478.84229,1733.54419,1
2478.86523,6834.234,4
2478.88159,1706.65784,1
2478.882,1638.72729,1
2478.8938,1733.15186,1
2478.89624,1662.81482,1
2478.90186,1650.74609,1
2478.9043,1577.54456,1
2478.92236,1614.54041,1
2478.948,1630.57141,1
2478.96558,1605.98511,1
2478.98169,1710.64844,1
2478.99316,1684.20386,1
2479.00415,1628.11035,1
2479.012,1739.03162,1
2479.01343,1695.18628,1
2479.01929,1648.16272,1
2479.0293,1633.3844,1
2479.03833,1561.14648,1
2479.10083,1615.20654,1
2479.10083,6685.67969,4
2479.10352,1683.32837,1
2479.11646,1666.38867,1
2479.12378,1669.94507,1
2479.14917,1687.60669,1
2479.1604,1719.2561,1
2479.165,1699.50647,1
2479.167,1691.64758,1
2479.17065,1679.811,1
2479.20825,1602.19556,1
2479.21558,1658.3811,1
2479.26172,1723.41333,1
2479.26318,1592,1
2479.2644,7053.7583,4
2479.28467,1675.17126,1
2479.29688,1697.74329,1
2479.31738,1713.51428,1
2479.31885,6822.76074,4
2479.31982,1677.71033,1
2479.34766,6776.698,4
2479.40259,6916.40137,4
2479.44727,1708.63928,1
2479.46729,1657.29907,1
2479.48022,1709.86816,1
2479.491,1670.12769,1
2479.49463,1697.58618,1
2479.50562,1672.89844,1
2479.50781,1618.20129,1
2479.50781,1613.38049,1
2479.515,1686.4978,1
2479.54272,1584.172,1
2479.54419,1719.24329,1
2479.54761,1737.0249,1
2479.57715,1663.22852,1
2479.58228,1762.77893,1
2479.59644,1717.566,1
2479.60474,1687.21118,1
2479.60767,1664.14111,1
2479.651,1755.30981,1
2479.66333,1635.27649,1
2479.66748,1701.1842,1
2479.67554,1758.54285,1
2479.697,1643.75281,1
2479.702,1594.5813,1
2479.71313,1640.125,1
2479.73,1613.819,1
2479.733,6792.13037,4
2479.75684,1625.63782,1
2479.7605,1729.33289,1
2479.78564,1638.65613,1
2479.79834,1681.33521,1
2479.79932,1600.82654,1
2479.79932,1665.65625,1
2479.80029,1678.61548,1
2479.82568,1635.5177,1
2479.87451,1715.34045,1
2479.91113,1702.93762,1
2479.94385,1628.55029,1
2479.9458,1700.20288,1
2479.95142,1626.0603,1
2479.95459,1595.74585,1
2479.96533,1658.47583,1
2479.98169,1575.85767,1
2479.98413,1656.25159,1
2479.995,1664.19177,1
2480.02686,1696.36047,1
2480.03418,6954.01465,4
2480.05347,6861.7334,4
2480.06982,1632.19629,1
2480.08,1692.66772,1
2480.08032,1676.81311,1
2480.09424,1683.52307,1
2480.0957,1635.80334,1
2480.11182,1691.09485,1
2480.1228,1646.426,1
2480.13184,1660.18164,1
2480.15137,1565.06787,1
2480.15625,1663.74036,1
2480.16943,1660.72266,1
2480.185,1631.102,1
2480.20117,1720.44263,1
2480.21558,1620.80322,1
2480.21753,1610.847,1
2480.22632,1707.8573,1
2480.231,6854.408,4
2480.232,1697.12329,1
2480.24731,1656.78259,1
2480.248,1679.97668,1
2480.2998,1632.4613,1
2480.3147,1636.73364,1
2480.31641,1604.27246,1
2480.33521,1683.37158,1
2480.34644,1677.69836,1
2480.34985,1636.52246,1
2480.35352,1594.75757,1
2480.37866,1654.05542,1
2480.4187,1613.4895,1
2480.42456,1676.40942,1
2480.436,1707.89258,1
2480.4458,1668.24731,1
2480.44946,1601.227,1
2480.453,1628.77979,1
2480.458,1698.61182,1
2480.462,1664.09778,1
2480.51367,1661.91772,1
2480.5166,1636.77734,1
2480.52759,1659.189,1
2480.553,1634.60437,1
2480.594,6252.12842,4
2480.601,1640.58411,1
2480.622,1578.76965,1
2480.634,1687.05737,1
2480.63721,6350.344,4
2480.65381,1628.26807,1
2480.658,1635.74329,1
2480.692,1825.556,1
2480.69531,1605.21167,1
2480.699,1785.94788,1
2480.70068,1584.73,1
2480.712,1745.1543,1
2480.716,1691.22412,1
2480.7168,1627.88416,1
2480.724,1647.31921,1
2480.734,6062.08545,4
2480.74438,1629.57642,1
2480.779,1636.87622,1
2480.78076,1625.85559,1
2480.81,6794.146,4
2480.81079,1682.57263,1
2480.82422,1643.53552,1
2480.8396,1671.22742,1
2480.84814,1642.62146,1
2480.85156,1631.77588,1
2480.86182,1616.438,1
2480.88013,1657.57336,1
2480.88574,1687.67053,1
2480.89575,1655.988,1
2480.91772,1707.90869,1
2480.92554,1673.106,1
2480.93066,1607.81763,1
2480.93359,1608.98572,1
2480.94,1697.67932,1
2480.94214,1628.45813,1
2480.94238,1631.41956,1
2480.96265,1672.2041,1
2480.97021,1624.493,1
2480.97485,1533.341,1
2480.98218,1590.04834,1
2480.986,7006.23438,4
2481.00732,1600.14514,1
2481.011,1667.98352,1
2481.01343,1602.32446,1
2481.01343,1711.40454,1
2481.0188,1701.70679,1
2481.02,1722.6001,1
2481.03857,1715.09143,1
2481.046,1651.0293,1
2481.05029,1670.19812,1
2481.07471,1697.74231,1
2481.09326,1610.9696,1
2481.109,1618.59717,1
2481.11938,1638.7771,1
2481.12036,1591.56372,1
2481.18921,1670.57556,1
2481.19653,1639.64685,1
2481.217,1633.01563,1
2481.22583,1641.42053,1
2481.24683,1708.38965,1
2481.255,6764.818,4
2481.274,1747.96375,1
2481.29053,1667.19238,1
2481.2998,1690.39331,1
2481.311,1581.16968,1
2481.329,1583.23328,1
2481.34424,1636.6615,1
2481.3562,1673.29712,1
2481.36768,1629.862,1
2481.384,6796.57,4
2481.39575,1620.85938,1
2481.40015,1709.96655,1
2481.433,1605.59241,1
2481.45483,1634.93665,1
2481.47437,1699.47693,1
2481.47681,1660.73083,1
2481.48022,1620.82092,1
2481.48218,1671.47559,1
2481.48535,1618.22632,1
2481.51,1717.15686,1
2481.52173,1645.28564,1
2481.528,1627.32629,1
2481.53345,6789.46729,4
2481.53857,1753.16467,1
2481.55029,1625.30859,1
2481.55713,1620.93469,1
2481.55835,1681.33948,1
2481.585,1607.41541,1
2481.59521,1652.776,1
2481.59741,1692.63232,1
2481.60059,1631.26074,1
2481.60815,6852.4165,4
2481.60864,1642.53528,1
2481.61279,1660.31165,1
2481.61719,1627.24866,1
2481.635,1623.47754,1
2481.65576,1585.91077,1
2481.65869,1658.34412,1
2481.661,1653.17175,1
2481.6748,1727.77,1
2481.681,1618.50757,1
2481.692,1656.68835,1
2481.7146,1687.14233,1
2481.73877,1597.49463,1
2481.7395,6191.386,4
2481.75464,1707.81787,1
2481.76367,1629.645,1
2481.76367,1667.02747,1
2481.77417,1756.02991,1
2481.78369,7025.691,4
2481.81226,1707.30737,1
2481.83057,1655.97363,1
2481.83569,1636.34448,1
2481.845,1777.2644,1
2481.85425,1610.03833,1
2481.8645,1683.77454,1
2481.88647,1694.30774,1
2481.9,1647.22,1
2481.91455,1723.60083,1
2481.926,1690.65234,1
2481.92773,1577.9978,1
2481.928,1683.678,1
2481.98145,1600.611,1
2482.01343,1612.24524,1
2482.01636,1647.5,1
2482.02319,1773.09912,1
2482.03735,1581.848,1
2482.039,1589.83923,1
2482.07275,1714.03748,1
2482.07642,1694.31775,1
2482.11133,1575.3772,1
2482.12646,1728.40381,1
2482.147,1634.44861,1
2482.15625,1594.59021,1
2482.16235,1660.61511,1
2482.18652,1671.88721,1
2482.19263,1656.60571,1
2482.20215,1703.39111,1
2482.23584,1745.603,1
2482.25586,1628.01807,1
2482.26831,1576.3335,1
2482.28174,1686.19653,1
2482.33154,1638.47791,1
2482.35938,1591.72693,1
2482.38257,1635.91479,1
2482.38281,1560.63818,1
2482.4104,1644.29578,1
2482.42822,1652.32922,1
2482.44238,1569.98328,1
2482.44556,1588.0343,1
2482.45044,6939.192,4
2482.456,1696.29993,1
2482.45825,1672.84485,1
2482.459,1664.712,1
2482.46021,1646.39771,1
2482.46362,1645.94934,1
2482.47217,1650.09937,1
2482.48535,1638.444,1
2482.49048,1747.734,1
2482.49219,6990.167,4
2482.493,1646.32129,1
2482.49829,1561.053,1
2482.50269,1655.71741,1
2482.51538,1715.074,1
2482.52832,1673.41943,1
2482.54565,1529.10046,1
2482.54614,1625.57825,1
2482.567,6760.12842,4
2482.57178,1719.38245,1
2482.60059,7188.726,4
2482.60156,1773.61609,1
2482.62183,1608.85291,1
2482.63086,1655.078,1
2482.63184,6885.658,4
2482.634,1708.55762,1
2482.6377,1570.22009,1
2482.64136,1724.11243,1
2482.68042,1631.41492,1
2482.683,1683.074,1
2482.7002,6896.79541,4
2482.70728,1726.06543,1
2482.713,1608.93054,1
2482.71436,1671.50549,1
2482.78125,1693.22449,1
2482.818,1648.64514,1
2482.85034,1582.58337,1
2482.85425,1627.63965,1
2482.90015,1662.25513,1
2482.94556,1564.095,1
2482.94653,1569.67676,1
2482.96729,1767.45984,1
2482.96973,1647.84766,1
2482.97168,1675.97742,1
2482.97339,1639.3833,1
2482.97363,1694.34827,1
2482.976,1673.636,1
2482.99121,1609.63452,1
2483,1684.49365,1
2483.00586,1651.19885,1
2483.0105,1678.55566,1
2483.01318,1634.58374,1
2483.021,1666.74768,1
2483.02661,1705.3822,1
2483.03516,1682.97034,1
2483.061,1664.52332,1
2483.06323,1623.61,1
2483.06958,1721.86133,1
2483.09229,6857.71436,4
2483.097,1556.46692,1
2483.10962,1695.89233,1
2483.13623,1656.19763,1
2483.14233,1590.73779,1
2483.16113,1696.32874,1
2483.175,7019.186,4
2483.18726,1626.65564,1
2483.199,1663.29871,1
2483.20264,1624.91467,1
2483.24219,1691.82263,1
2483.24683,1667.45374,1
2483.27173,1572.78381,1
2483.272,1705.69958,1
2483.27686,1616.52441,1
2483.28662,1738.74915,1
2483.28931,1613.86121,1
2483.30884,1666.00525,1
2483.361,1677.0575,1
2483.36548,1658.304,1
2483.37256,6775.7793,4
2483.38135,1674.97852,1
2483.388,1660.21472,1
2483.39136,1591.43774,1
2483.39844,1664.77856,1
2483.40259,1756.93762,1
2483.434,1636.17334,1
2483.44458,1757.632,1
2483.44531,6933.42725,4
2483.44653,5803.0625,4
2483.44873,1640.87561,1
2483.45581,1625.42834,1
2483.50244,6855.442,4
2483.51025,1706.6908,1
2483.56128,1657.01135,1
2483.56641,1734.21338,1
2483.567,1673.142,1
2483.56885,1592.64136,1
2483.599,1724.88062,1
2483.59937,1646.71326,1
2483.603,1658.89575,1
2483.61133,1656.96179,1
2483.62549,1598.13367,1
2483.638,1657.85754,1
2483.64038,1617.03967,1
2483.65186,1700.12793,1
2483.65454,1766.68726,1
2483.683,1596.80737,1
2483.6875,1620.31873,1
2483.68774,1667.66919,1
2483.72,1631.74414,1
2483.74536,1632.625,1
2483.74829,1689.85034,1
2483.75513,1665.22034,1
2483.80273,1621.475,1
2483.81714,1681.75159,1
2483.81763,1666.169,1
2483.8313,1658.90271,1
2483.846,1509.32019,1
2483.851,1602.2218,1
2483.85571,1645.88916,1
2483.85669,1702.70483,1
2483.879,1655.90356,1
2483.89355,1642.77466,1
2483.89429,5997.803,4
2483.89624,1642.92651,1
2483.91138,1573.93774,1
2483.92041,1710.00549,1
2483.939,1591.89746,1
2483.94775,1642.542,1
2483.95,6689.3833,4
2483.97681,1660.79639,1
2483.995,1676.03333,1
2484.0293,1727.59692,1
2484.04248,1610.2063,1
2484.04663,1701.11023,1
2484.05542,1668.31873,1
2484.057,1694.35925,1
2484.07666,1667.66077,1
2484.07715,1604.8241,1
2484.08325,1716.56323,1
2484.09814,1645.00378,1
2484.099,1642.67688,1
2484.1228,1732.38037,1
2484.12329,1680.331,1
2484.15674,1679.24951,1
2484.15967,1688.851,1
2484.16113,1677.83044,1
2484.23657,1709.98047,1
2484.23755,1665.13818,1
2484.238,1678.81458,1
2484.24414,1741.65759,1
2484.2522,1693.12378,1
2484.25366,1669.32654,1
2484.31641,1693.94,1
2484.34888,6984.18,4
2484.36377,1578.42566,1
2484.37158,1698.44458,1
2484.378,1723.58484,1
2484.37964,1553.423,1
2484.39063,1616.3136,1
2484.404,1626.72559,1
2484.42676,1664.63672,1
2484.432,1725.27759,1
2484.43774,1711.05688,1
2484.46216,1640.11426,1
2484.47485,1538.56116,1
2484.518,1604.46765,1
2484.52783,1691.83191,1
2484.54443,1694.36023,1
2484.57642,1512.06873,1
2484.5874,1664.21533,1
2484.599,1684.31384,1
2484.61621,1655.17932,1
2484.61816,1685.33643,1
2484.6333,1593.875,1
2484.66235,1625.906,1
2484.6626,1633.56787,1
2484.6626,1659.30286,1
2484.67529,1653.85071,1
2484.69531,1671.63184,1
2484.71484,1674.858,1
2484.73071,1638.77869,1
2484.7373,1768.75928,1
2484.74951,1654.08362,1
2484.77832,1658.83252,1
2484.80347,1626.68359,1
2484.81934,1738.48389,1
2484.82129,1649.21069,1
2484.82251,1713.7605,1
2484.827,1646.006,1
2484.8313,6934.73975,4
2484.84521,1745.32483,1
2484.85278,1669.33667,1
2484.85645,6982.582,4
2484.8584,1726.84363,1
2484.86133,1681.11841,1
2484.87354,1663.5946,1
2484.893,1674.74768,1
2484.92334,1652.91968,1
2484.955,1729.14551,1
2484.96533,1620.03455,1
2484.966,1731.92944,1
2484.97339,6976.879,4
2484.979,1707.056,1
2484.98462,1628.35315,1
2484.99438,1661.72229,1
2484.99463,1614.34253,1
2484.99561,1667.10046,1
2485.0144,1768.461,1
2485.01733,7088.909,4
2485.023,1565.2782,1
2485.02856,1685.90808,1
2485.03247,1661.17285,1
2485.035,1608.98169,1
2485.061,1621.773,1
2485.061,1665.63965,1
2485.0625,1573.79248,1
2485.077,1662.19958,1
2485.08887,1675.90234,1
2485.10645,1642.17078,1
2485.12769,1688.22437,1
2485.13452,1638.54333,1
2485.14746,1620.48779,1
2485.148,1711.92261,1
2485.16113,1708.84766,1
2485.164,1613.35986,1
2485.19165,1748.60437,1
2485.23022,1692.27515,1
2485.23535,1611.0625,1
2485.24268,1622.68811,1
2485.25464,1752.899,1
2485.25732,1658.77136,1
2485.31567,1670.71631,1
2485.32153,1595.27148,1
2485.32983,1672.56177,1
2485.33521,6833.22852,4
2485.3418,1692.28333,1
2485.3645,1536.94287,1
2485.365,1710.44165,1
2485.36572,6983.19775,4
2485.37134,1633.21606,1
2485.37744,1625.62244,1
2485.378,1558.239,1
2485.379,1630.20959,1
2485.38,1740.85217,1
2485.38037,6711.089,4
2485.38232,1633.57031,1
2485.39478,4519.674,4
2485.42651,1592.88,1
2485.441,1707.25525,1
2485.47827,1669.45251,1
2485.48145,1637.02161,1
2485.484,1627.04773,1
2485.49,1587.67053,1
2485.49585,1748.04724,1
2485.49878,1637.42688,1
2485.49927,1772.31909,1
2485.50342,1647.32532,1
2485.50513,7069.644,4
2485.51685,1671.80859,1
2485.529,1769.62415,1
2485.531,3193.546,1
2485.57886,1672.3512,1
2485.58228,1659.9646,1
2485.58276,1563.57556,1
2485.59375,6737.4624,4
2485.60254,1587.49341,1
2485.61572,1573.44617,1
2485.62915,1658.17676,1
2485.66626,1666.76746,1
2485.677,6568.40869,4
2485.696,1681.54272,1
2485.69873,1628.7157,1
2485.708,1661.086,1
2485.71069,1648.699,1
2485.71362,1657.0426,1
2485.71655,1595.65454,1
2485.719,1617.37,1
2485.77417,1720.64612,1
2485.7915,1643.75452,1
2485.795,1635.25439,1
2485.80249,1610.69067,1
2485.805,1563.2854,1
2485.80933,1730.88171,1
2485.82324,1697.90967,1
2485.82544,1670.91687,1
2485.82739,1681.31616,1
2485.83252,1604.10217,1
2485.84619,1762.604,1
2485.86353,1659.58716,1
2485.87671,1639.163,1
2485.89233,1677.47119,1
2485.8938,1621.82727,1
2485.93213,1691.27893,1
2485.93359,1680.44336,1
2485.934,1527.46655,1
2485.93652,1691.14966,1
2485.9436,1681.336,1
2485.95654,1632.00049,1
2485.97388,1686.15308,1
2485.98657,1763.03381,1
2485.98779,1612.39575,1
2486.00879,1768.50342,1
2486.01538,1585.95581,1
2486.03833,7041.139,4
2486.05176,1584.44409,1
2486.073,1689.18774,1
2486.08081,1686.26611,1
2486.1106,1656.1897,1
2486.117,1664.89246,1
2486.12256,1715.424,1
2486.123,1673.72131,1
2486.1333,1750.58691,1
2486.13354,1619.66638,1
2486.138,1720.32959,1
2486.146,1669.21143,1
2486.152,6842.941,4
2486.155,1701.193,1
2486.173,1740.95251,1
2486.17432,1708.04968,1
2486.18164,1592.169,1
2486.18555,1596.16541,1
2486.20532,1686.21191,1
2486.217,1632,1
2486.23926,1660.29944,1
2486.23975,1642.32874,1
2486.25073,1661.22131,1
2486.25513,1679.41589,1
2486.25928,1664.94653,1
2486.266,1619.87341,1
2486.278,6912.608,4
2486.28418,1673.00049,1
2486.28687,1723.27136,1
2486.297,1594.16016,1
2486.31274,1722.52917,1
2486.316,1631.22473,1
2486.33521,1673.09033,1
2486.361,1649.42029,1
2486.36377,1698.348,1
2486.38623,6771.37451,4
2486.40869,1593.29785,1
2486.4104,1662.7345,1
2486.43018,1694.70374,1
2486.434,1673.96167,1
2486.44336,1706.62671,1
2486.4436,1632.53833,1
2486.46484,1619.32263,1
2486.48242,1622.446,1
2486.48779,1691.08093,1
2486.516,1678.22412,1
2486.51685,1597.428,1
2486.51758,1683.99353,1
2486.57,6762.95166,4
2486.58887,1706.01782,1
2486.59131,1660.4082,1
2486.62378,1675.8103,1
2486.62915,6808.009,4
2486.64331,1651.2616,1
2486.648,1680.84143,1
2486.652,1643.55176,1
2486.65454,1597.66016,1
2486.66528,1686.96655,1
2486.66968,1640.28174,1
2486.67529,1697.858,1
2486.67822,6853.35059,4
2486.7002,1662.67834,1
2486.7168,1653.48462,1
2486.72119,1649.66846,1
2486.72168,1727.36023,1
2486.74219,6943.42236,4
2486.75562,6994.764,4
2486.77246,1620.20581,1
2486.835,1627.71265,1
2486.87842,1608.47266,1
2486.89722,1625.868,1
2486.92114,1697.3739,1
2486.94385,1644.50122,1
2486.95752,1622.77136,1
2486.96313,1728.89209,1
2486.983,1611.31,1
2486.98438,1675.069,1
2487.01733,1678.9751,1
2487.02173,1713.3855,1
2487.038,1774.44861,1
2487.03955,1611.1499,1
2487.06763,1628.10791,1
2487.084,1621.44482,1
2487.115,1744.59985,1
2487.128,1691.20837,1
2487.13159,1652.22742,1
2487.1394,1733.56323,1
2487.14429,1629.59192,1
2487.16235,1763.60132,1
2487.166,1674.1604,1
2487.1748,1647.797,1
2487.189,1686.36353,1
2487.19556,1626.43787,1
2487.196,1575.46545,1
2487.19678,1675.23108,1
2487.22925,1691.15613,1
2487.23,1624.4646,1
2487.23975,1694.38733,1
2487.25171,1783.12622,1
2487.25537,1615.46155,1
2487.27441,1629.4668,1
2487.28125,1657.56885,1
2487.308,1666.40784,1
2487.347,1663.56042,1
2487.348,1662.80078,1
2487.36353,1704.96387,1
2487.37817,1666.87512,1
2487.38257,1680.38232,1
2487.38525,1642.88818,1
2487.41016,1595.07214,1
2487.42334,1696.52808,1
2487.44287,6935.41846,4
2487.45044,1716.19946,1
2487.4895,1650.39307,1
2487.50537,1686.46289,1
2487.508,1687.19019,1
2487.51,6907.035,4
2487.5105,1663.29321,1
2487.52,1643.77014,1
2487.55249,1672.81152,1
2487.5542,1709.69116,1
2487.60083,1668.828,1
2487.601,1661.55591,1
2487.60547,1661.02979,1
2487.60913,1733.98047,1
2487.615,1680.05347,1
2487.62061,1728.59,1
2487.628,1718.27771,1
2487.63867,1736.55066,1
2487.65186,6823.03369,4
2487.65576,1663.13977,1
2487.659,1580.303,1
2487.67676,1720.00916,1
2487.68481,1571.83057,1
2487.68555,1606.98108,1
2487.716,1765.845,1
2487.75684,1638.62634,1
2487.78247,1639.44482,1
2487.78516,6718.478,4
2487.78613,1681.1355,1
2487.78662,1621.75964,1
2487.7998,1608.17175,1
2487.81665,1998.33154,1
2487.825,6990.461,4
2487.83618,1716.42017,1
2487.86719,1611.7262,1
2487.869,1651.14343,1
2487.92163,1664.26636,1
2487.92847,1622.72009,1
2487.936,1733.12549,1
2487.93945,1622.84692,1
2487.94,1613.32214,1
2487.94458,1683.08228,1
2487.94775,1620.32422,1
2487.95215,1585.37915,1
2487.97632,1652.03711,1
2487.995,1623.37427,1
2487.99658,1672.65881,1
2488.01978,1687.34131,1
2488.02686,6811.99,4
2488.0332,1670.5719,1
2488.04224,1662.15479,1
2488.04346,1717.10889,1
2488.04785,1636.955,1
2488.10571,1711.62048,1
2488.10913,1662.90466,1
2488.124,1589.30359,1
2488.14917,1745.06348,1
2488.15161,1627.55591,1
2488.15967,1570.829,1
2488.16284,1567.651,1
2488.174,1606.473,1
2488.19287,1672.97815,1
2488.25049,6741.194,4
2488.26733,1693.27063,1
2488.2688,1656.996,1
2488.269,6978.92871,4
2488.27222,1654.29785,1
2488.29248,1696.35168,1
2488.32739,1679.75745,1
2488.33276,1659.05969,1
2488.34814,1635.85181,1
2488.353,1697.28821,1
2488.3623,2082.0498,1
2488.37378,1631.04041,1
2488.38428,1649.85718,1
2488.39648,1699.75452,1
2488.39673,1714.889,1
2488.40234,1599.63831,1
2488.40332,1710.71118,1
2488.42725,1547.70386,1
2488.45264,1646.85571,1
2488.457,6676.40039,4
2488.48218,1683.17578,1
2488.483,1627.16516,1
2488.52222,1662.102,1
2488.53223,1639.62354,1
2488.561,1727.85754,1
2488.578,1647.979,1
2488.63037,1627.76062,1
2488.64941,1636.584,1
2488.653,1560.902,1
2488.67651,1648.13293,1
2488.69,1712.84106,1
2488.695,1660.4657,1
2488.72266,1592.83728,1
2488.727,1678.02136,1
2488.73022,1689.40051,1
2488.7373,1674.811,1
2488.75049,1603.84375,1
2488.75122,1710.82581,1
2488.7666,1611.68311,1
2488.773,1642.91443,1
2488.781,1681.71045,1
2488.781,6895.80664,4
2488.78784,1616.89807,1
2488.79,1750.77722,1
2488.829,1649.22241,1
2488.83765,1696.88208,1
2488.8457,1604.72229,1
2488.86841,1673.86914,1
2488.87671,1676.498,1
2488.95654,1576.16113,1
2488.99023,1663.058,1
2488.992,1590.74268,1
2488.99976,1638.21716,1
2489.03174,1706.84448,1
2489.035,1737.14465,1
2489.03613,1671.11707,1
2489.04785,1516.78943,1
2489.05713,1719.47375,1
2489.084,1729.50037,1
2489.11572,1630.22681,1
2489.13721,1669.72083,1
2489.14282,1722.47656,1
2489.14331,1668.30127,1
2489.15576,1684.5155,1
2489.16724,1574.2804,1
2489.193,1621.10486,1
2489.205,1654.78259,1
2489.20923,1569.229,1
2489.21118,1595.49146,1
2489.23047,7106.715,4
2489.25879,1632.57129,1
2489.27344,1651.22449,1
2489.27661,1580.39758,1
2489.31079,1672.19824,1
2489.3147,1632.92212,1
2489.32373,1541.641,1
2489.34033,1678.50378,1
2489.3418,6243.259,4
2489.38,1643.66064,1
2489.41016,1619.5365,1
2489.41528,1684.029,1
2489.41919,1756.69165,1
2489.44067,1670.75952,1
2489.44775,1603.07031,1
2489.449,1620.78552,1
2489.45239,1728.2312,1
2489.48315,1635.63989,1
2489.5022,1588.17908,1
2489.51514,6801.19873,4
2489.54248,1643.40991,1
2489.54639,1657.68372,1
2489.5625,1744.74609,1
2489.59546,1641.69434,1
2489.60132,1602.93176,1
2489.60376,1689.66919,1
2489.607,1665.806,1
2489.6272,1653.2406,1
2489.6377,1635.80432,1
2489.64087,1700.44873,1
2489.65161,1665.55432,1
2489.69263,1667.04761,1
2489.716,1693.94312,1
2489.726,6904.33057,4
2489.7356,1645.97925,1
2489.74951,1641.76746,1
2489.754,1607.276,1
2489.802,1667.10461,1
2489.80518,1624.854,1
2489.8103,1656.60474,1
2489.816,1639.964,1
2489.84424,1604.67261,1
2489.86523,1741.808,1
2489.89819,1661.36194,1
2489.907,1695.92432,1
2489.92676,1609.38232,1
2489.93652,1642.83679,1
2489.97388,1655.64954,1
2489.9895,1651.04761,1
2490.007,1675.375,1
2490.01538,1677.09326,1
2490.02051,1718.12427,1
2490.021,1671.24011,1
2490.04,1716.232,1
2490.06128,1649.84717,1
2490.08325,1642.80652,1
2490.10938,1675.59644,1
2490.11,1629.95264,1
2490.13818,1676.67908,1
2490.17261,1629.36084,1
2490.19653,1665.832,1
2490.20728,1749.65491,1
2490.2207,1657.85522,1
2490.22485,1623.2395,1
2490.26074,1705.13843,1
2490.266,1694.29724,1
2490.27271,1654.84131,1
2490.29834,1525.5354,1
2490.32739,1654.80859,1
2490.33545,1657.62659,1
2490.354,1691.55591,1
2490.3833,1760.066,1
2490.403,1627.05176,1
2490.409,1642.9126,1
2490.411,1585.50342,1
2490.418,1625.42,1
2490.41919,1603.54724,1
2490.45728,1743.14014,1
2490.464,1587.98413,1
2490.47437,1650.34241,1
2490.48242,1659.594,1
2490.4873,1663.47717,1
2490.51758,1678.28711,1
2490.52344,1678.45227,1
2490.535,1649.30176,1
2490.53638,1617.20837,1
2490.53687,1682.00073,1
2490.56226,1628.36035,1
2490.56348,1706.685,1
2490.57861,1606.231,1
2490.58545,1706.89819,1
2490.61523,1613.32336,1
2490.617,1688.43689,1
2490.633,1637.94958,1
2490.63379,6780.17,4
2490.65381,1674.44775,1
2490.65674,1679.42908,1
2490.669,1634.01843,1
2490.673,1742.49072,1
2490.67358,1625.51978,1
2490.674,1653.909,1
2490.67651,1630.1106,1
2490.67847,1574.298,1
2490.68164,1645.16748,1
2490.683,1692.25537,1
2490.69727,1694.84863,1
2490.69727,1615.19067,1
2490.705,1556.33484,1
2490.73,1725.14783,1
2490.733,1716.91492,1
2490.74268,1639.20508,1
2490.77466,1658.48364,1
