Ch1 Amplitude,Ch2 Amplitude
2575.38428,1794.277
2575.41357,1756.08679
2575.48779,7334.17871
2575.55859,1691.12671
2575.70117,1744.1427
2575.74,7321.56
2575.7793,7351.68945
2575.803,1759.04663
2575.89038,7542.12744
2575.907,7387.111
2576.03223,7521.835
2576.10474,1746.87427
2576.116,7428.09668
2576.14819,7440.77637
2576.22852,7304.668
2576.2627,1739.31567
2576.347,1707.676
2576.48779,7269.525
2576.529,1774.50916
2576.62451,1812.16882
2576.63159,1759.61914
2577.051,7551.3125
2577.11523,7506.71973
2577.27124,1728.44971
2577.67261,7486.31055
2577.83447,1761.42444
2577.85913,7363.29443
2577.9624,7365.536
2578.05347,1708.71814
2578.1897,1763.25916
2578.24146,1715.909
2578.28052,7354.7
2578.42944,1785.65173
2578.6084,7505.515
2578.88159,7405.162
2578.90356,1684.52991
2578.965,1776.82886
2579.247,1778.11841
2579.373,7214.2627
2579.467,1744.77942
2579.517,7326.79346
2579.53931,1692.31262
2579.547,7386.81
2579.547,7583.23242
2579.93335,7417.299
2579.93872,1783.95752
2580.08179,1718.37341
2580.22241,7710.471
2580.27026,1755.282
2580.29688,7255.918
2580.402,1658.5769
2580.48755,1660.90356
2580.515,7652.18945
2580.895,1720.97913
2580.95679,1744.277
2580.98047,7437.52051
2580.98071,7460.928
2581.04077,7537.96533
2581.40552,1729.06934
2581.58179,7379.37354
2581.62866,7377.46338
2581.77441,7371.52246
2581.874,1833.98132
2582.05347,1719.0592
2582.117,1789.54163
2582.18066,1775.60669
2582.20923,1741.09058
2582.23145,7546.46875
2582.32886,1611.81458
2582.36475,7431.68164
2582.37427,7441.467
2582.62671,7348.922
2582.67188,7526.41943
2582.82471,1700.14673
2582.92529,1802.06152
2582.92969,7471.691
2582.93,1672.30945
2582.97144,1679.19238
2583.148,1712.7312
2583.20654,7364.34229
2583.27856,1732.43982
2583.28516,1709.966
2583.2998,7632.18848
2583.30249,1852.66235
2583.313,1681.16357
2583.45874,7651.099
2583.53223,1742.84387
2583.583,7474.09473
2583.62622,1645.8623
2583.91528,1789.60864
2583.91968,1730.58081
2584.005,7476.14453
2584.04761,1708.72778
2584.37256,7650.384
2584.376,1726.94385
2584.529,1772.63806
2584.572,7708.08936
2584.585,7570.881
2584.586,1716.90588
2584.75464,1748.83191
2584.7854,1772.08374
2584.90063,1754.99353
2585.128,7436.07
2585.13623,1779.05212
2585.50684,7592.487
2585.55054,7434.467
2585.582,7649.30273
2585.68213,7539.53955
2585.72339,1688.80188
2585.74854,7503.39453
2585.77124,1762.8291
2585.77686,7417.53369
2585.783,1626.0885
2585.79346,7582.27441
2585.84644,1679.52
2585.90942,7681.769
2585.92456,1843.18762
2585.9856,7446.61035
2586.129,7441.744
2586.2168,7524.20752
2586.26123,7367.802
2586.36279,7392.607
2586.44019,1651.78857
2586.44043,1773.192
2586.53174,1835.77747
2586.57764,7503.477
2586.60938,1688.60876
2586.64771,7460.8667
2586.79346,1811.20337
2586.79565,7158.876
2586.95117,1616.30627
2586.96362,1839.91467
2587.12085,1773.5426
2587.141,7395.937
2587.187,7380.52441
2587.197,7500.23828
2587.28662,7317.33252
2587.31616,1751.01831
2587.34985,7620.086
2587.37427,1701.42383
2587.43457,7434.28027
